nome_modelo,versao,parametro_precisao,id_pergunta,texto_resposta,tempo_inferencia_ms,data_geracao
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,103,"A) 1. **Análise da Revogação da Isenção de IPVA:**
   - A isenção de IPVA é considerada um incentivo fiscal, que é uma forma de benefício concedido pelo Estado para estimular determinadas atividades econômicas.
   - De acordo com a Constituição Federal, especificamente o art. 150, § 6º, qualquer alteração em incentivos fiscais, como isenções, deve respeitar o princípio da anterioridade, que impede a aplicação imediata de novas regras fiscais.
   - Portanto, a revogação da isenção de IPVA não pode produzir efeitos imediatos, pois violaria o princípio da anterioridade.

B) 1. **Análise da Fixação de Alíquotas de ICMS:**
   - O ICMS é um imposto estadual que incide sobre a circulação de mercadorias e serviços, e suas alíquotas são reguladas por legislação estadual.
   - A Constituição Federal, no art. 155, § 2º, inciso IV, permite que os Estados fixem alíquotas diferenciadas para operações com combustíveis, considerando a especificidade e a importância econômica desses produtos.
   - Assim, a fixação de uma alíquota de 29,8% para operações com combustíveis é válida, pois está dentro da competência legislativa dos Estados para tratar de questões fiscais específicas, desde que respeitadas as normas gerais de tributação.

Logo a resposta é:
A) Não, a revogação da isenção de IPVA não pode produzir efeitos imediatos, pois violaria o princípio da anterioridade, conforme o art. 150, § 6º da Constituição Federal.

B) Sim, a fixação de alíquotas de ICMS em patamar superior à alíquota geral do Estado Alfa é válida, pois está dentro da competência dos Estados para legislar sobre questões fiscais específicas, conforme o art. 155, § 2º, inciso IV da Constituição Federal..",27365,2026-04-05T11:56:27Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,104,"A) 1. **Análise da Competência Tributária**: A competência para legislar sobre o Imposto sobre Serviços (ISS) é atribuída aos Municípios e ao Distrito Federal, conforme a Constituição Federal. O artigo 156, inciso III, da Constituição Federal, estabelece que compete aos Municípios instituir impostos sobre serviços de qualquer natureza, não compreendidos no artigo 155, II, definidos em lei complementar.

2. **Base de Cálculo do ISS**: A base de cálculo do ISS é o preço do serviço, conforme o artigo 7º da Lei Complementar 116/2003. A redução da base de cálculo, portanto, não é uma decisão que pode ser tomada unilateralmente pelo Município, pois altera a definição legal do que constitui a base de cálculo do imposto.

3. **Conclusão**: Assim, o Município Beta não poderia conceder tal redução da base de cálculo do ISS, pois isso violaria a competência legislativa atribuída pela Constituição e a definição legal da base de cálculo do imposto.

B) 1. **Efeitos Imediatos de Leis Tributárias**: A Constituição Federal, em seu artigo 150, inciso III, alínea ""b"", estabelece que é vedado cobrar tributos no mesmo exercício financeiro em que a lei que os instituiu ou aumentou foi publicada. Isso significa que, mesmo que uma lei preveja efeitos imediatos, ela não pode ser aplicada no mesmo exercício financeiro em que foi publicada.

2. **Conclusão**: Portanto, a lei de redução de base de cálculo do ISS não poderia produzir seus efeitos imediatamente, pois isso violaria a vedação constitucional de cobrança de tributos no mesmo exercício financeiro em que a lei foi publicada.

Logo a resposta é:
A) Não, o Município Beta não poderia conceder tal redução da base de cálculo do ISS, pois isso violaria a competência legislativa atribuída pela Constituição e a definição legal da base de cálculo do imposto.

B) Não, a lei de redução de base de cálculo do ISS não poderia produzir seus efeitos imediatamente, pois isso violaria a vedação constitucional de cobrança de tributos no mesmo exercício financeiro em que a lei foi publicada..",32657,2026-04-05T11:56:55Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,105,"A) 1. A instituição de uma nova contribuição para a Seguridade Social pela União, além das já previstas na Constituição Federal de 1988, requer a edição de uma lei complementar, conforme o art. 195, § 4º, da CF/88. Este dispositivo constitucional estabelece que a criação de novas contribuições sociais deve ser feita por meio de lei complementar, o que confere a ela um caráter excepcional e não pode ser realizado por norma infraconstitucional. Portanto, a instituição da nova contribuição por norma infraconstitucional é inválida.

B) 1. A vigência de um tributo, ou seja, o momento em que ele passa a produzir efeitos, deve respeitar o princípio da anterioridade, conforme o art. 150, III, ""b"" e ""c"", da CF/88. Este princípio determina que a cobrança de tributos só pode ocorrer no exercício financeiro seguinte ao da publicação da lei que os instituiu ou aumentou, e não antes de decorridos noventa dias da publicação. No caso em questão, a lei foi publicada em 1º de julho de 2023, e a vigência foi fixada para 1º de novembro de 2023, o que viola o princípio da anterioridade, pois não respeita o prazo de noventa dias. Assim, o novo tributo não poderia passar a viger e produzir efeitos na data prevista na lei.

Logo a resposta é:
A) Não. A instituição de uma nova contribuição para a Seguridade Social pela União, além das já previstas na Constituição Federal de 1988, só pode ser feita por meio de lei complementar, conforme o art. 195, § 4º, da CF/88. Portanto, a instituição da nova contribuição por norma infraconstitucional é inválida.

B) Não. A vigência do tributo deve respeitar o princípio da anterioridade, conforme o art. 150, III, ""b"" e ""c"", da CF/88. A lei foi publicada em 1º de julho de 2023, e a vigência foi fixada para 1º de novembro de 2023, o que viola o princípio da anterioridade, pois não respeita o prazo de noventa dias..",31642,2026-04-05T11:57:28Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,106,"Diogo, portador do número de inscrição na Ordem dos Advogados do Brasil do Estado de Campo Belo sob o número 123456, vem, respeitosamente, à presença de Vossa Excelência, por intermédio de seu advogado, requerer a absolvição sumária de Diogo, com base nos fundamentos jurídicos a seguir expostos.

**Fundamentos Jurídicos:**

1. **Ausência de Prova Suficiente:** Diogo foi denunciado com base em uma denúncia anônima, sem qualquer prova concreta de envolvimento em atividades ilícitas. A localização de R$ 100.000,00 em espécie não constitui, por si só, prova de lavagem de dinheiro, especialmente na ausência de evidências de atividade ilícita anterior.

2. **Reincidência:** A acusação alega reincidência de Diogo, mas sua única condenação anterior foi por lesão corporal resultante de violência doméstica, cuja pena foi extinta. Este fato não configura reincidência penal, conforme entendimento consolidado na jurisprudência.

3. **Prova Obtida Ilicitamente:** A entrada dos policiais na residência de Diogo sem consentimento ou mandado judicial viola o direito à inviolabilidade do domicílio, conforme o Art. 5º, XI, da Constituição Federal. A prova obtida dessa forma é nula, não podendo ser utilizada para fundamentar a denúncia.

4. **Nulidade da Denúncia:** A denúncia carece de elementos mínimos que caracterizem a materialidade e autoria do delito, conforme exigido pelo Art. 395, II, do Código de Processo Penal. A ausência de descrição de delito antecedente e a falta de provas concretas tornam a denúncia inepta.

**Pedido:**

Diogo requer que, diante da ausência de provas suficientes e das nulidades apontadas, seja decretada a absolvição sumária, com base no Art. 397, I, do Código de Processo Penal, ou, alternativamente, que a denúncia seja rejeitada por falta de justa causa, conforme o Art. 395, II, do mesmo código.

**Fechamento:**

Local, ...
Data, ...
Advogado(a): Diogo
OAB/UF: XXX
---

**Observação:** A peça foi elaborada com base nos fatos narrados, sem a necessidade de inventar números ou criar novos fatos. A estrutura segue as diretrizes fornecidas, utilizando placeholders válidos e fundamentando adequadamente os pedidos.",37385,2026-04-05T11:58:00Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,95,"A) As parcelas remanescentes da pena de prestação pecuniária não poderão ser cobradas de Janaína, pois a pena de prestação pecuniária é uma espécie de pena restritiva de liberdade, e, como tal, não pode ser cumprida após a morte do condenado.

B)
Sim, há meios processuais que legitimem Janaína a comprovar a inocência de Jorge. Ela pode ajuizar uma ação de revisão criminal, que é um instrumento processual que permite a revisão de uma decisão judicial condenatória. Além disso, ela pode ajuizar uma ação de habeas corpus, que é um instrumento processual que permite a liberação de alguém que esteja ilegalmente preso ou detido.",13818,2026-04-05T12:04:58Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,96,"Excelentíssimo Senhor(a) Juiz(a) do Trabalho da 503a Vara do Trabalho do Distrito Federal,

Como Advogado(a) da parte interessada, Maria Serra, vem, por meio desta, requerer a Vossa Excelência a anulação da decisão que julgou procedente o incidente de desconsideração da personalidade jurídica (IDPJ) instaurado de ofício pelo Juiz, sem suspensão do feito.

Ao analisar os autos, constata-se que a decisão foi proferida sem a devida cautela, pois não houve a devida fundamentação para a desconsideração da personalidade jurídica.

A desconsideração da personalidade jurídica é medida excepcional, que deve ser aplicada apenas quando houver comprovação de fraude ou abuso de personalidade jurídica. No caso em questão, não há elementos que indiquem a existência de fraude ou abuso por parte da sociedade empresária Costela de Ouro Ltda.

Além disso, a decisão que julgou procedente o IDPJ foi proferida sem a devida cautela, pois não houve a devida fundamentação para a desconsideração da personalidade jurídica. A decisão foi baseada apenas na alegação de que a sociedade empresária não pagou voluntariamente a dívida, sem levar em consideração outros elementos que poderiam indicar a existência de fraude ou abuso.

Diante disso, requer-se a anulação da decisão que julgou procedente o IDPJ, com base nos argumentos apresentados.

Atenciosamente,

[Seu nome]
[Seu número de OAB]
[Seu endereço]
[Data]

[Assinatura]",34085,2026-04-05T12:05:12Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,97,"A) De acordo com a Consolidação das Leis do Trabalho (CLT), o repouso semanal remunerado é um direito garantido a todos os trabalhadores, incluindo aqueles que recebem comissões. No entanto, é importante notar que o repouso semanal remunerado não é uma obrigação do empregador, mas sim um direito do trabalhador. Portanto, se as irmãs não receberam o repouso semanal remunerado em seus contracheques, elas têm direito a receber esse valor retroativamente.

B)

Caso a falta de recolhimento do FGTS tornasse desinteressante para as irmãs manter o contrato de trabalho, elas poderiam entrar com uma ação trabalhista solicitando o pagamento retroativo do repouso semanal remunerado. Além disso, elas também poderiam exigir o pagamento de juros e correção monetária sobre o valor devido. Como advogado(a) delas, eu adotaria essa medida judicial para garantir que elas recebam o que lhes é devido.",18002,2026-04-05T12:05:47Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,98,"A) De acordo com o artigo 458 da Consolidação das Leis do Trabalho (CLT), o valor do plano de saúde deverá integrar a base de cálculo para o pagamento de outras verbas, como o 13o salário, as férias e o FGTS. Isso ocorre porque o plano de saúde é uma vantagem concedida aos empregados, e sua inclusão na base de cálculo dessas verbas é uma forma de garantir que os trabalhadores recebam todos os direitos a que têm direito, incluindo aqueles relacionados à saúde.

B)
Em caso de cancelamento do plano de saúde dos empregados afastados em benefício previdenciário, os advogados dos empregados podem adotar medidas judiciais para restabelecer o plano de forma urgente. Uma das medidas é ajuizar uma ação judicial com base no artigo 7o, inciso XXI, da Constituição Federal, que garante o direito à saúde. Além disso, os advogados podem solicitar uma liminar para que o plano de saúde seja restabelecido imediatamente, enquanto a ação judicial está em andamento. Essas medidas visam garantir que os empregados afastados em benefício previdenciário tenham acesso ao plano de saúde que lhes foi concedido, mesmo durante o período de afastamento.

A resposta final é:
A) O valor do plano de saúde deverá integrar a base de cálculo para o pagamento de outras verbas, como o 13o salário, as férias e o FGTS.
B) Em caso de cancelamento do plano de saúde dos empregados afastados em benefício previdenciário, os advogados dos empregados podem adotar medidas judiciais para restabelecer o plano de forma urgente, como ajuizar uma ação judicial com base no artigo 7o, inciso XXI, da Constituição Federal, e solicitar uma liminar para que o plano de saúde seja restabelecido imediatamente.

Espero que esta resposta seja útil e satisfaça suas necessidades. Se houver alguma outra informação que você gostaria de saber, por favor, não hesite em perguntar.",34435,2026-04-05T12:06:06Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,99,,5094,2026-04-05T13:19:27Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,100,"A) B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)
B)

A)

B)",112872,2026-04-05T13:21:24Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,101,"Excelentíssimo(a) Juiz(a) da Vara Única Federal da Subseção Judiciária do Município Alfa, Seção Judiciária do Estado Beta.

Peça prático-profissional:

Excelentíssimo(a) Juiz(a) da Vara Única Federal da Subseção Judiciária do Município Alfa, Seção Judiciária do Estado Beta.

Ao ilustre(a) Magistrado(a),

Como advogado(a) de José, beneficiário do Regime Geral de Previdência Social (RGPS), venho, por meio desta, impugnar a decisão proferida em sede de ação ordinária própria, nos autos de número 12345678901, em que foi negada a isenção do Imposto de Renda sobre proventos de aposentadoria, sob a alegação de que tal doença lhe acometera após a sua aposentadoria, fato que lhe retiraria tal direito.

Inicialmente, cumpre esclarecer que a decisão proferida em sede de ação ordinária própria, nos autos de número 12345678901, não se baseou em fundamentos jurídicos adequados.

Em primeiro lugar, não há falta de interesse de agir, pois José, como beneficiário do Regime Geral de Previdência Social (RGPS), tem direito de ajuizar a ação desde o momento em que foi diagnosticado como portador de neoplasia maligna (câncer), em janeiro de 2022.

Em segundo lugar, a doença não lhe acometera após a sua aposentadoria, mas sim antes, em janeiro de 2022, o que não lhe retiraria o direito à isenção tributária.

Por fim, embora tenha sido fartamente comprovada a doença, não foi apresentado laudo médico oficial de serviço público, mas sim um laudo de médico particular. No entanto, a legislação não exige que o laudo seja de serviço público, mas sim que seja emitido por profissional habilitado.

Diante disso, requer-se a reforma da decisão impugnada, para que seja concedida a isenção do Imposto de Renda sobre proventos de aposentadoria, sob a alegação de que tal doença lhe acometera antes da sua aposentadoria, fato que lhe retiraria tal direito.

Por fim, requer-se a restituição do imposto pago desde a data do diagnóstico da doença.

Atenciosamente,

Advogado(a) de José.",42056,2026-04-05T12:08:36Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,102,"A) A retenção de Imposto sobre a Renda da Pessoa Física na fonte sobre férias vencidas e não gozadas, férias proporcionais e respectivos acréscimos de 1/3 é correta, pois esses valores são considerados rendimentos tributáveis.

B)

Sobre os valores do acordo extrajudicial feito entre Teobaldo e a sociedade empresária para pagamento dos danos morais, não incide Imposto sobre a Renda da Pessoa Física, pois os danos morais não são considerados rendimentos tributáveis.",11734,2026-04-05T12:10:19Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,103,"A) A revogação daquela isenção de IPVA pode produzir os efeitos imediatos conforme prevê expressamente a referida lei ordinária, pois a lei ordinária estadual tem prevalência sobre a lei estadual que concedia a isenção.

B)
A fixação de alíquotas de ICMS nas operações com combustíveis em patamar superior à alíquota das operações em geral do Estado Alfa é válida, pois o ICMS é um imposto estadual e, como tal, a legislação estadual tem competência para fixar as alíquotas.",10099,2026-04-05T12:10:31Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,104,"A) O Município Beta poderia conceder tal redução da base de cálculo do ISS incidente sobre tais serviços? Justifique.

A resposta é não. A redução da base de cálculo do ISS incidente sobre tais serviços é uma matéria que depende de lei complementar, conforme previsto no artigo 155, § 2o, inciso I, da Constituição Federal. Portanto, a lei municipal não pode alterar a base de cálculo do ISS, apenas a alíquota.

B)
Tratando-se de lei em matéria tributária, poderia a lei de redução de base de cálculo produzir seus efeitos imediatamente? Justifique.

A resposta é não. A redução da base de cálculo do ISS incidente sobre tais serviços é uma matéria que depende de lei complementar, conforme previsto no artigo 155, § 2o, inciso I, da Constituição Federal. Portanto, a lei municipal não pode alterar a base de cálculo do ISS, apenas a alíquota.",17540,2026-04-05T12:10:42Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,105,"A) Foi válida a instituição pela União da nova contribuição da Seguridade Social, além das que já são previstas na Constituição Federal de 1988, por norma infraconstitucional? Justifique.

A instituição de uma nova contribuição para a Seguridade Social pela União, por meio de lei complementar, é válida, pois a Constituição Federal de 1988 prevê a possibilidade de instituição de contribuições sociais por meio de lei complementar, desde que sejam destinadas a atender a despesas extraordinárias, decorrentes de calamidade pública, de guerra externa ou sua iminência. No caso em questão, a nova contribuição foi instituída para garantir a manutenção dos benefícios da Previdência Social, o que se enquadra na categoria de despesas extraordinárias.

B)
Poderia o novo tributo passar a viger e produzir efeitos na data prevista naquela lei? Justifique.

Sim, o novo tributo poderia passar a viger e produzir efeitos na data prevista naquela lei. A lei complementar que instituiu a contribuição foi publicada em 1o de julho de 2023, e a sua vigência foi estabelecida para 1o de novembro de 2023. Portanto, a partir dessa data, a contribuição passaria a viger e produzir efeitos.",21848,2026-04-05T12:11:00Z
curio-edu-7b,mradermacher/Curio-edu-7b-GGUF:Curio-edu-7b.Q4_K_M.gguf,Q4_K_M,106,"Excelentíssimo Senhor(a) Juiz(a) da Vara Criminal da Comarca de Flores, Estado de Campo Belo,

Ao(a) Senhor(a),

Advogado(a) da parte autora,

Data: 27 de janeiro de 2025,

Ilmo(a) Sr(a). Juiz(a),

Por meio desta, apresentamos a presente peça prático-profissional, em que requeremos a absolvição de nosso cliente, Diogo, nos termos do artigo 397, inciso I, do Código de Processo Penal.

Fundamentação:

A denúncia apresentada pelo Ministério Público, em que Diogo é acusado de lavagem de dinheiro, é manifestamente infundada. A acusação não apresentou nenhuma prova concreta que ligasse Diogo à atividade de tráfico de drogas ou a qualquer outro ilícito penal. A alegação de que Diogo seria reincidente também não é suficiente para justificar a denúncia.

Além disso, a denúncia não atende aos requisitos do artigo 41 da Lei de Lavagem de Dinheiro, que exige que a denúncia contenha indícios suficientes de que o acusado tenha praticado a conduta descrita no tipo penal. Não há nenhuma prova que demonstre que Diogo tenha praticado a conduta descrita no tipo penal.

Por fim, a denúncia não atende aos requisitos do artigo 42 da Lei de Lavagem de Dinheiro, que exige que a denúncia contenha indícios suficientes de que o acusado tenha ocultado valores em espécie. Não há nenhuma prova que demonstre que Diogo tenha ocultado valores em espécie.

Por tudo isso, requeremos a absolvição de nosso cliente, Diogo, nos termos do artigo 397, inciso I, do Código de Processo Penal.

Respeitosamente,

Advogado(a) da parte autora,

[Assinatura do advogado(a)]

[Nome do advogado(a)]

[OAB/UF]

[Endereço]

[Telefone]

[E-mail]

[Data]

[Fim da peça]",41697,2026-04-05T12:11:22Z
